"",,,,24 BEDIWORO
"",,,,25 LOO ATWAL
"",,,,27 OLEOGAI
"",,,,28 ORUKOKOTI
"",,05OMORO,24ABUKAMOLA,01 ABONGONYEKO
"",,,,02 ADEKIRWAI
"",,,,03 ADYANG
"",,,,04 AJWATI
"",,,,05 AKAIDEBE
"",,,,06 AKONYABEDO
"",,,,07 AMWAK
"",,,,08 APARI
"",,,,09 ATWENYI
"",,,,10 AWEKI
"",,,,11 AWIDOAWULA
"",,,,12 AWILOCANI
"",,,,13 AYILORO
"",,,,14 BAROPIRO
"",,,,15 BOLNYAPOPINY
"",,,,16 OBER
"",,,,17 OGOWIE
"",,,,18 OKOKOLAKO
"",,,,19 OKWALOAPWO
"",,,,20 OLEOIDERO
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",88ALEBTONG,216AJURI COUNTY,05OMORO,24ABUKAMOLA,22 OUMA 'B'
"",,,,,23 OUMO 'A'
"",,,,,24 OYERE
"",,,,,25 WIPURALOK
"",,,,,26 YIKWII
"",,,,25ALOLOLOLO,01 ABUNGURU
"",,,,,02 ACOO PE WOOR
"",,,,,03 AGWENO DONG
"",,,,,04 AGWOK
"",,,,,05 AKAOIDEBE
"",,,,,06 ALOLOLOLO DANI
"",,,,,07 AMO-KONYI
"",,,,,08 ANGICA KIDE
"",,,,,09 ANANGI
"",,,,,10 ARINGO OBANGA
"",,,,,11 ATYENETINO
"",,,,,12 AWELO KUR ICOK
"",,,,,13 AWONATAL
"",,,,,14 AWONG
"",,,,,15 BAROCECO
"",,,,,16 BARODYEK
"",,,,,17 OBAP
"",,,,,18 ODADO
"",,,,,19 OKOMO
"",,,,,20 OKWALO IGULI
"",,,,,21 OMINO
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
88ALEBTONG,216AJURI COUNTY,05OMORO,25ALOLOLOLO,23 TELELA
"",,,26ANGETTA,01 ABALU
"",,,,02 ABONGONYEKE
"",,,,03 ACANDYANG
"",,,,04 ACOROGWANG
"",,,,05 AGAMORWOT
"",,,,06 AKWANGI
"",,,,07 ALABWANGI
"",,,,08 ALENGWANGI
"",,,,09 AMINO DINGO
"",,,,10 AMOI
"",,,,11 ANYERANGWAL
"",,,,12 APILAC
"",,,,13 APIYO
"",,,,14 APUTI
"",,,,15 ATALA
"",,,,16 AWALDYEL
"",,,,17 AWELO
"",,,,18 MANGURA
"",,,,19 MARABULE
"",,,,20 OBANGA PE TOO
"",,,,21 OBUO
"",,,,22 OGANA
"",,,,23 OIRACONG
"",,,,24 OKURANGO
"",,,,25 OLILIM
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
88ALEBTONG,216AJURI COUNTY,05OMORO,26ANGETTA,27 OMOTING
"",,,,28 OMUKOWIE
"",,,,29 ORINGO-OWALO
"",,,,30 OYOKOYO
"",,,,31 TELELA
"",,,,32 TEOBWOLO
"",,,27OCOKOBER,01 ABARGWENG
"",,,,02 ABARLELA
"",,,,03 ABEDOBER
"",,,,04 ABILOYENGO
"",,,,05 ADWIR
"",,,,06 ADWONGKENE
"",,,,07 AGWEGWE
"",,,,08 AJOBI
"",,,,09 ALAROGWEC
"",,,,10 ALAYA ONENOTUR
"",,,,11 ALOBOLYET
"",,,,12 AMINKONGO
"",,,,13 AMINPOI
"",,,,14 APIDU
"",,,,15 AYUMO
"",,,,16 ODIKE
"",,,,17 OKWONGO
"",,,,18 OLWERO
"",,,,19 OMANO ANGOLO
"",,,,20 OPEKE
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",88ALEBTONG,216AJURI COUNTY,05OMORO,27OCOKOBER,22 ORWAMERI
"",,,,,23 OYARODUM
"",,,,28OMARARI,01 ACABA
"",,,,,02 ACAMOREME
"",,,,,03 ARWOTOLWONGA B
"",,,,,04 ALENGA
"",,,,,05 ALING
"",,,,,06 AMINOMOR
"",,,,,07 AMONE PE TIO
"",,,,,08 ANGALA
"",,,,,09 ANYWAR PE TIO
"",,,,,10 APIIOGURO
"",,,,,11 ARWOTOLWONGA A
"",,,,,12 ATANGO ANGWAL
"",,,,,13 AWEAYELA
"",,,,,14 AWEIDWALI
"",,,,,15 AWEKIGIWU
"",,,,,17 BARRONGER
"",,,,,18 BARROWOO
"",,,,,19 DEKAPENA
"",,,,,21 OBILE
"",,,,,22 OGEDOIKILA
"",,,,,23 OJUNGO 'A'
"",,,,,24 OJUNGO 'B'
"",,,,,25 OLAKOTATO
"",,,,,26 OLIKE
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",88ALEBTONG,216AJURI COUNTY,05OMORO,28OMARARI,28 ONUO
"",,,,,29 ORYO
"",,,,,30 OTALO AWENO
"",,,,,31 TERIPORA
"",,,,,"32 OMANABUNGA ""A"""
"",,,,31OCULOKORI,01 ABONGOAWOBI
"",,,,,02 ALING
"",,,,,03 ATOLO-OPUK
"",,,,,04 AYONKEDI 'B'
"",,,,,05 BURLOBO
"",,,,,06 OCODOGOLO
"",,,,,07 OCULOKORI
"",,,,,08 ODEK 'A'
"",,,,,09 ODEK 'B'
"",,,,,10 OKWALOATALA
"",,,,,11 OLALANGO
"",,,,,12 OLIRO
"",,,,,13 OMANABUNGA 'A'
"",,,,,14 TEOBWOLO
"",,,,,15 EMUNYA
"",,,,,16 ALEBELEBE
"",,,,,"17 AYONKEDI ""A"""
"",,,,,18 ALINGA YAT
"",,,08AWEI,01ACEDE,02 ACEDE
"",,,,,03 ADAGANII 'A'
"",,,,,04 ALAM 'A'
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",88ALEBTONG,216AJURI COUNTY,08AWEI,01ACEDE,06 ANGUTE OPONG
"",,,,,07 ARWOT 'A'
"",,,,,08 ARWOT 'B'
"",,,,,11 AWEI TRADING CENTRE
"",,,,,12 DAGO
"",,,,,13 OBOLOADYENY
"",,,,,15 AKOKOWO A
"",,,,,16 OKWALOAGAO 'A'
"",,,,,17 OKWALOAGAO 'B'
"",,,,,18 ONYAOMIA
"",,,,,19 OPAC
"",,,,,20 AKOKOWO B
"",,,,,21 ADAGANI 'C'
"",,,,,22 ACEDEADWONG
"",,,,05OJUL,01 ABAKO KONA
"",,,,,02 ABUTI
"",,,,,03 ALANGOBILO
"",,,,,04 AMIA
"",,,,,05 APAT ONYA
"",,,,,06 ARWOT
"",,,,,07 AWAO
"",,,,,08 OBANGA PEWANY
"",,,,,09 OBUPYEN
"",,,,,10 OJUL
"",,,,,11 OJUL ADWONG
"",,,,,12 OKELANGOE
"",District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
"",88ALEBTONG,216AJURI COUNTY,08AWEI,05OJUL,14 TEYAO
"",,,,06OWALO,01 ABERIDWOGO
"",,,,,02 ABURA
"",,,,,03 ABWONG
"",,,,,04 AMUKO-AOLA
"",,,,,05 ANOKI
"",,,,,06 ANYAPO
"",,,,,07 OGWETTE
"",,,,,09 OLWINYIPII
"",,,,,10 OMONA PUYO
"",,,,,11 ONIKA
"",,,,,12 AMINOMUGU
"",,,,,13 ABURA B
"",,,,,14 ABERIDWOGO B
"",,,,,15 AMUKOAOLA
"",,,,29OLYET,01 ADAGANII 'B'
"",,,,,02 ADAGKENE
"",,,,,03 AGOL
"",,,,,04 AGWATACWAO
"",,,,,05 OCAMA-BOR
"",,,,,06 MATMOT
"",,,,,07 AKOKOWOO A
"",,,,,08 OTJOK
"",,,,,"09 OYENGOLWEDOCENTRAL"
"",,,,,10 OYENGOLWEDO 'A'
"",,,,,11 OYENGOLWEDO 'B'
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
88ALEBTONG,216AJURI COUNTY,08AWEI,29OLYET,13 ODOKORYEK
"",,,,14 AWEABWOTE
"",,,38AWORI,01 ABUNGA
"",,,,02 ACAE OGIK
"",,,,03 ADAGAMONE
"",,,,04 ADAGLEB
"",,,,07 AMINDIT
"",,,,10 AWEAYELA
"",,,,15 OKUT
"",,,,18 OLURO
"",,,,20 OTINGO
"",,,,21 OUMO
89BULAMBULI,130BULAMBULI COUNTY,01BUGINYANYA,02BUMASIFWA,03 GABOLO
"",,,,08 GIBOLE
"",,,,12 LOGOLI
"",,,,13 LOGOLI HILL
"",,,,14 MADAMA
"",,,,15 SAMAZI
"",,,,16 SEKYENEZI
"",,,,20 MALINYI
"",,,03KIRWALI,02 BUGUBE LOWER
"",,,,03 BUGUBE UPPER
"",,,,10 GIBIGWA B
"",,,,11 GIBUZALE
"",,,,13 KIDWESU
"",,,,14 BUGINYANYA LINE
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,01BUGINYANYA,03KIRWALI,16 KUKYIGO
"",,,,17 LIGOMBE
"",,,,18 MASEBE
"",,,,19 PALIPALE
"",,,,20 SIMBO
"",,,31BUMUGIBOLE,01 BUMUGIBOLE
"",,,,02 BUMUGIBOLE  T.C
"",,,,03 CORNER
"",,,,04 KIDONDOLOMU
"",,,,05 KITAKA
"",,,,06 LOGGI HILL
"",,,,07 MASOLA
"",,,,08 NAKIBANJE
"",,,,09 WANZIRA   T/C
"",,,,10 ZEBULENYI II
"",,,,14 LOGGI
"",,,,24 NAMEZI
"",,,,27 WANZIRA B
"",,,,28 WANZIRA A
"",,,41BUNATAJJE,01 VOLOTI
"",,,,04 BUNATAJJE
"",,,,07 GABOGI
"",,,,08 GIBANYI UPPER
"",,,,09 BUGIMOTWA
"",,,,10 GIBANYI LOWER
"",,,,11 KATEBE
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,01BUGINYANYA,41BUNATAJJE,13 MAKANDE
"",,,,14 MASUBI
"",,,,17 MADUWA
"",,,,18 NAKIFUMBUKO
"",,,58GAMANGWENI,01 GAMANGWENI B
"",,,,02 MAKUMA LOWER
"",,,,05 GAMANGWENI A
"",,,,11 KISIYOPO
"",,,,18 MAKUMA
"",,,,19 MALABILI
"",,,,25 DIMBWE
"",,,61GIDUNO,01 BUGEMA
"",,,,02 BUNAMAHE
"",,,,03 LUWANGO
"",,,,04 NABUTWA
"",,,,12 GIDUNO
"",,,,20 NAMONDO
"",,,,23 SOLLA  UPPER
"",,,,24 SOLLA  LOWER
"",,,63GOOZI,01 BUMWAMBU
"",,,,02 GOOZI
"",,,,03 KIZINGA
"",,,,04 LUSHA
"",,,,05 MUNDESI
"",,,,15 LUDAMA
"",,,,16 MADENJE
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,01BUGINYANYA,71LOGOLI,01 BUGINYANYA T/C
"",,,,04 GABOYISI
"",,,,05 BUGINYANYA COMP
"",,,,06 LUSOZI LOWER
"",,,,07 NABULUMBI
"",,,,10 GOWOSI
"",,,,16 LUSOZI
"",,,,21 MASEGESE
"",,,77MAYIYI,01 GULUMATI
"",,,,02 HIGHWAY
"",,,,03 KIFUTI
"",,,,04 KIYEWA
"",,,,05 MAYIYI T/C
"",,,,06 GIBENJEYI
"",,,,07 NAKIZUBO
"",,,,08 NALUNGU
"",,,,09 GOMBE
"",,,,10 NYANZIYO
"",,,,11 RWANDA
"",,,,15 LUNGODO
"",,,,22 MATUNDA
"",,,,23 MAYIYI
"",,,,29 ZEBULENYI  I
"",,,87SISIYI,01 KIZUBI LOWER
"",,,,02 NABUNULI
"",,,,03 MAKYELE
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,01BUGINYANYA,87SISIYI,14 KIZUBI UPPER
"",,,,19 NAKITABAGO
"",,,,21 NAMUDINDI
"",,,,22 SISIYI
"",,,89SUGUTA,01 DUBANA
"",,,,02 KOTA
"",,,,03 MAGUMBA T/C
"",,,,04 MASEGESE
"",,,,05 SUGUTA T/C
"",,,,07 GIBINDIRA
"",,,,17 MAGUMBA
"",,,,26 SUGUTA
"",,,90TABALI,01 KIDEGA
"",,,,02 KIRWALI
"",,,,03 LISAYILO
"",,,,04 MAGUGYE
"",,,,05 BUWAMBEDYE WEST
"",,,,06 BUWAMBEDYE EAST
"",,,,09 GIBIGWA A
"",,,,25 TABALI
"",,02BUKHALU,11BUKHALU,01 BUKATSA
"",,,,02 BUKHALU B
"",,,,03 BUKHALU A
"",,,,05 BULUSAMBU
"",,,,07 BUMASIKYE
"",,,23BUNALWERE,01 BUNALWERE B
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,02BUKHALU,23BUNALWERE,06 BUNGOKHO
"",,,,07 BUMWALYE
"",,,,09 NGWANYI
"",,,24BUYAGA TOWN BOARD,01 BULUGUYA A
"",,,,04 BUTSESOLI
"",,,,06 BUYAGA  TOWN SHIP A
"",,,,09 BUYAGA  TOWNSHIP  D
"",,,,10 BULUGUYA B
"",,,,11 BUSUKUYA
"",,,,12 BUYAGA  TOWNSHIP  F
"",,,,13 POLICE
"",,,28BULUMERA,01 BULUMERA MAIN
"",,,,05 BUNASHIMOLO A
"",,,,06 BULUMERA MARKET
"",,,,07 BUNAMALIKHE
"",,,,08 BUNASHIMOLO B
"",,,33BUMUSAMALI,01 BUMAGENI
"",,,,02 BUMUSAMALI A
"",,,,03 BUSANO A
"",,,,04 BUMUSAMALI C
"",,,,05 BUSANO B
"",,,,06 BUMUSAMALI B
"",,,,07 BUTITI
"",,,36BUNAMALIRO,01 BUBUYERA A
"",,,,02 BUFUKHULA
"",,,,03 BUNYITSA
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,02BUKHALU,36BUNAMALIRO,05 BUWANGOTA
"",,,,09 BUNAMALIRO
"",,,37BUNAMBUTYE,01 BULWANGA B
"",,,,02 BUPOTO
"",,,,03 BUSHIBALAYI
"",,,,04 BULWANGA C
"",,,,06 BULWANGA A
"",,,,10 BUNAMBUTYE
"",,,38BUNAMUJJE,01 BUDUDA
"",,,,02 BUNAMUJJE B
"",,,,03 SHILONGO
"",,,,04 BUNAMUJJE A
"",,,,05 BUSAMALI B
"",,,,10 BUSAMALI A
"",,,42BUNGWANYI,01 BUMWIYIMA
"",,,,02 BUWANYAMA B
"",,,,03 MURUUBA
"",,,,07 BUNGWANYI  A
"",,,,08 BUNGWANYI  B
"",,,,13 BUWANYAMA A
"",,,43BUSABULO,01 BULUMINO B
"",,,,02 BULUMINO A
"",,,,03 BUSABULO B
"",,,,09 BUSABULO A
"",,,,11 BUTSESOLI B
"",,,,12 BUTTA
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,02BUKHALU,45BUSHIENDE,01 BUKHABOYO
"",,,,02 BUNAAMARA
"",,,,03 BWIKHONGE B
"",,,,04 BUKHATELEMA
"",,,,12 BUSHIENDE
"",,,,16 BWIKHONGE A
"",,,47BUSIU,01 BUMULAHA B
"",,,,02 BUSIU B
"",,,,03 BUWAKHANYUYI B
"",,,,08 BUMULAHA A
"",,,,13 BUSIU A
"",,,,14 BUWAKHANYUYI A
"",,,50BUWANYANGA,01 BUWANYANGA B
"",,,,02 BUYAGA MARKET
"",,,,03 CENTRE
"",,,,04 LUFULA
"",,,,05 BUWANYANGA A
"",,,,06 SIBANGA
"",,,,07 BUYAGA  TOWN SHIP  B
"",,,,08 VISION
"",,,54BUYAGA CENTRAL,01 BUYAGA  TOWNSHIP A
"",,,,02 BULUKUYA
"",,,,03 BULUKUYA B
"",,,,04 BUTSESOLI A
"",,,,05 BUYAGA TOWNSHI D
"",,,,06 POLICE
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,02BUKHALU,86SIMU,01 SIMU
"",,,,02 SUKUYA
"",,,,03 BURUKURU B
"",,,,04 BUWESONGA B
"",,,,05 LYAMBOKO B
"",,,,06 SIMU B
"",,,,11 BURUKURU A
"",,,,15 BUWESONGA A
"",,,,17 LYAMBOKO A
"",,03BULAGO,07BUNASUFWA,02 BUDALI
"",,,,04 DIISI
"",,,,10 GIBUMBUNI
"",,,,11 GIMUTERI
"",,,,13 KIDEGA
"",,,,14 BISAYE
"",,,,15 DIMBWE
"",,,,16 KIDUMI
"",,,,17 KILABIRA
"",,,,18 MAYILA
"",,,,19 MANYONDO
"",,,,20 MASABASI
"",,,,21 NAKIZUBO
"",,,,22 NALWANDA
"",,,,24 NATUSI
"",,,,25 WODOLA
"",,,,26 NAMUSESERI
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,03BULAGO,07BUNASUFWA,28 NASINYI
"",,,,29 ZEBUGOYA
"",,,16BUSIYA,01 BULAGO  T.C
"",,,,02 GISINGO
"",,,,03 KAJERE
"",,,,05 KILABIRI
"",,,,06 KISABASI
"",,,,07 KISINA
"",,,,09 LUZIRA
"",,,,10 MAGABO
"",,,,12 NALUNGODO
"",,,,15 NASUBU A
"",,,,16 TIRIGIMA
"",,,,19 ZEBUBU
"",,,,20 BULAAGO CORNER
"",,,,21 KIBAYA
"",,,,22 KIBAYA T.C
"",,,,23 LALAGI
"",,,,24 KILOGOZI
"",,,,25 KYIYEWA
"",,,,26 MADAMA T.C
"",,,,27 MAGABO T.C
"",,,,28 MAGONGOYI
"",,,,29 NAKAZUNGU
"",,,,30 NAKOKO HILL
"",,,,31 NAMAKWEKWE
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,03BULAGO,16BUSIYA,33 NAYISI
"",,,,34 SUGUTA
"",,,,35 ZEMASITO
"",,,25BUGATISA,06 GOMBE
"",,,,09 GIBEYI
"",,,,14 MADUWA
"",,,,16 MASUGUKU
"",,,,17 MULUWE
"",,,,18 MUSOBA
"",,,,20 NAGABITA
"",,,,23 NASHUWU
"",,,,24 BUGATISA T.C
"",,,,25 GIMADU T.C
"",,,,26 KITWE
"",,,,27 MAKOGOTI
"",,,,28 MASINZI
"",,,,29 MAWOTOLO
"",,,,30 MAYIRA
"",,,,31 NAMITYE
"",,,,32 ZEBUGYEYANI
"",,,56DOOBA,01 BITOBO
"",,,,05 DOOBA
"",,,,06 GABUSOGOLOLO
"",,,,07 GAJISINZA
"",,,,08 GIBANGANYI
"",,,,15 MASUBI
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,03BULAGO,56DOOBA,21 NAKIMALI
"",,,,23 KIDEGA
"",,,,24 MAKUTANO
"",,,,25 MASIYOPO
"",,,,26 MASUMBU
"",,,,27 NABYOKO
"",,,,28 NASHEMBULE
"",,,91TUNYI,04 KIBANGA
"",,,,08 LUGOBA
"",,,,11 NAKIDOKO
"",,,,13 NAMANGO
"",,,,14 NAMBALENZE
"",,,,17 TUNYI
"",,,,18 DOKO
"",,,,19 MAKOGOTI
"",,,,20 MAYIRA
"",,,,21 NAKITAMBASI
"",,,,22 SUGUTA
"",,,,23 ZANZIBAR
"",,,,24 ZESUI HILL
"",,04BULEGENI,103KAVULE,01 BOGOYA
"",,,,02 GONZOWA
"",,,,03 KALITUSI
"",,,,04 KAMWANYI
"",,,,05 LUMBUGU
"",,,,06 LUSAFE
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,04BULEGENI,103KAVULE,08 MARAMA
"",,,,09 MASEBE
"",,,,10 MATUNDA
"",,,,11 MUSINDIKE
"",,,,12 NAKIKOMOSI
"",,,14BULEGENI,01 KAMAYATI B
"",,,,02 KAPCHEKWASA
"",,,,03 KAVULE B
"",,,,04 KIRESI A
"",,,,05 NGARAMU
"",,,,06 WETIYA
"",,,,09 KABUBUYA
"",,,,12 KAMAYATI A
"",,,,14 KAPKWENI
"",,,,15 KAPKWEREMBE
"",,,,16 KARABACH
"",,,,20 KAVULE A
"",,,,22 KIRESI
"",,,,25 MUKOTEKA
"",,,76MAGALA,01 CHEMAGEREN
"",,,,02 DOONDO
"",,,,03 KABEMBE  C
"",,,,04 KABEMBE  D
"",,,,05 KAKWEITA A
"",,,,06 KABEMBE  A
"",,,,07 KABEMBE  B
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,04BULEGENI,76MAGALA,09 KALITUSI
"",,,,10 KAKWEITA
"",,,,11 MAGALA  B
"",,,,12 NAMUSUDA
"",,,,13 NAMUTIKA
"",,,,14 KIJEWA
"",,,,15 KILULWASI
"",,,,16 KISIYATEBE
"",,,,17 KASHESHE
"",,,,18 KIZUBI
"",,,,19 KATONGEN
"",,,,20 LUKUNGU
"",,,,21 MADONDOLOMU
"",,,,22 MATUBA
"",,,,23 MUDDWALE
"",,,,24 MAGALA  A
"",,,,25 NAKIKAMELI
"",,,,26 NABUGOBEI
"",,,,27 NAMALEKA
"",,05BULUGANYA,04BULUGANYA,01 BUNAKISIKIRO
"",,,,02 BUWAYO
"",,,,03 LUKUNGIRI
"",,,,"04 BULUGANYA TRADINGCENTRE"
"",,,,05 BUMAKYOKYE
"",,,,06 LUSOLA
"",,,,07 MADUWA
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,05BULUGANYA,04BULUGANYA,09 MUSHUWU
"",,,,10 NAKITALI
"",,,,11 BUZEMOLILI
"",,,,12 BWAKUYE
"",,,,13 MASUGU
"",,,,15 BUMALADYA
"",,,,16 NAMANGO
"",,,,21 LULA
"",,,,23 MASABASI
"",,,,24 MASOLA
"",,,,25 MASOLA  T.C
"",,,,28 NAMAGUGU
"",,,,29 NAMAKYELE
"",,,,32 NAYINYINYA
"",,,,33 TAGALU
"",,,,"34 ZEMA TRADINGCENTRE"
"",,,,36 BUNDESI
"",,,39NAMUNANE,01 BIRINDA
"",,,,02 BUGIBUTUYA
"",,,,03 BUMBOLE
"",,,,04 DEMBELELA
"",,,,05 DUBIKYI
"",,,,06 DEMBELELA B
"",,,,07 KOTA
"",,,,08 NABUHEMBA
"",,,,09 TOGI
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,05BULUGANYA,39NAMUNANE,11 WANDEGEYI
"",,,,12 ZEMAGO DOWN
"",,,,13 GAJUMA
"",,,,14 NABIDETE
"",,,,16 GILUNGO
"",,,,19 KASINGIDI
"",,,,20 KYAKOMA
"",,,,22 MALAMA
"",,,,26 NABODI
"",,,,31 NASANZA
"",,,75MABUGU,01 MASAKA T.C
"",,,,03 SANGA
"",,,,04 SUGUTA
"",,,,05 GASITOYI
"",,,,06 KIBANJE
"",,,,07 LUNGO
"",,,,08 MASEJESE
"",,,,09 RUKUNGIRI
"",,,,10 SUGUTA B
"",,,,15 DISI
"",,,,17 KIBAYA
"",,,,22 LUBAYA
"",,,,27 MASAKA
"",,,83NATABA,01 NATAABA
"",,,,02 MABIYA
"",,,,03 MASHELUSI
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,05BULUGANYA,83NATABA,05 ZESSOSOMI
"",,,,26 MANYOLOLO
"",,,88SOTTI,01 KIKOLO
"",,,,02 LINE T.C
"",,,,03 BUKYAWO
"",,,,04 MAJEWA
"",,,,05 NABUJENERWA
"",,,,06 BUMELU
"",,,,07 BUNABAHALA
"",,,,"08 BUNABAHALA TRADINGCENTRE"
"",,,,09 BUNAGIBUNDU
"",,,,10 NAMAGUDE T.C
"",,,,11 NEDUNDE
"",,,,12 SOTTI
"",,,,13 GAMATUI
"",,,,14 KITWE
"",,,,15 GIDIONYI
"",,,,16 NAKIRURU
"",,,,17 GODOWN
"",,,,18 GOMBE
"",,,,19 NANGABO
"",,,,27 NALUTASO
"",,,,35 ZESELENI
"",,06BUNAMBUTYE,08BULUGUYA,01 BUNAALE
"",,,,02 BUNYELETSI
"",,,,03 BUGOBERO
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,06BUNAMBUTYE,08BULUGUYA,05 BUTSEMA
"",,,,09 BUWEBERE
"",,,09BUMUFUNI,01 BUBICHACHI
"",,,,02 BUBULO
"",,,,03 BUGOBERO
"",,,,05 BUKIYABI
"",,,,08 BUMWANGU
"",,,,09 BUKWANGWA
"",,,,10 BULUCHEKHE
"",,,,11 BUMUKOYA
"",,,,12 BUSONGE
"",,,,13 BUTOTO
"",,,,14 BUWAALA
"",,,,15 BUWANJALA
"",,,,16 BUWEBELE
"",,,,17 BUYASERE
"",,,29BUMASARI,01 BUBUYA
"",,,,02 BUTSEMA
"",,,,03 KAATA
"",,,,04 MABAALE
"",,,,06 BUMASARI
"",,,34BUNANGANDA,01 BUCHEKELEYI
"",,,,02 BUKIKAYI
"",,,,03 BUKITANGA
"",,,,04 BUNANGANDA
"",,,,05 BUNATSUBYA
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,06BUNAMBUTYE,44BUSHANGI,02 BUDUDA
"",,,,03 BULAKO
"",,,,04 BUMULUYA
"",,,,05 BULWETA
"",,,,06 BUMWALYE
"",,,,07 BUMASIKYE
"",,,,08 BUNATUNGA
"",,,51BUWEBELE,01 BUBUYA A
"",,,,02 BUBUYA B
"",,,,03 BUKHURARWA
"",,,,04 BUKHAYAKI
"",,,,05 BUMANDALI
"",,,,06 BUMBOCHA
"",,,,07 BUMUYONGA
"",,,,09 BUSANGAI
"",,,,10 BUWECHALO
"",,,,11 BUNAMBALE
"",,07MASIRA,01BUFUMBO,01 FUMBO
"",,,,02 KISABASI II
"",,,,03 LUDAMA
"",,,,04 MATRUBAYA
"",,,,05 PEKEDDO
"",,,,07 KIBEMBE
"",,,,09 KISABASI I
"",,,,13 MABALE
"",,,,25 WOMUNGA
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,07MASIRA,21GABUGOTO,02 GABUGOTO
"",,,,03 BUNABIKWATU B
"",,,,04 GOMBE B
"",,,,05 GOMBE A
"",,,,10 KILUMATI
"",,,,14 MADUWA A
"",,,,16 KIDEGA
"",,,,17 NAKITEBWE
"",,,,18 MADUWA B
"",,,,19 NABIWA
"",,,,20 NAKITEBWE LOWER
"",,,,21 NAKISSA
"",,,57DUNGA,01 DEMBE
"",,,,02 KABALE
"",,,,03 KIFUNGU
"",,,,04 DIBBU
"",,,,05 KIKOOLO
"",,,,06 DUNGA
"",,,,07 KIYEWA
"",,,,08 KIMWEMWE
"",,,,09 LUKOOLO
"",,,,10 KISOTONI
"",,,,11 LUSASO
"",,,,13 NABUYOMBO
"",,,,18 MASUBI
"",,,60GANZO,01 GABAATI
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,07MASIRA,60GANZO,03 GANZO
"",,,,04 GIBUZALE A
"",,,,05 KILABILI
"",,,,06 KIMULI
"",,,,07 MADAMA
"",,,,08 MAKUTANA
"",,,,09 MASESEGWA B
"",,,,13 KITOBO
"",,,,15 MASESEGWA A
"",,,,19 ZENIGINI
"",,,92BUZEMUNWA,01 BUZEMUNWA B
"",,,,02 KIDIBA
"",,,,03 BUZEMUNWA A
"",,,,04 MAKUMA
"",,,,05 NAKANZUNGU
"",,,,06 WOKULA
"",,,,15 MAGOZWA
"",,,,17 MASOLA
"",,,93KIKOBERO,01 KIDEREMA B
"",,,,02 KIKOBERO C
"",,,,03 KIKOBERO D
"",,,,04 KIKOBERO E
"",,,,05 KIKOBERO F
"",,,,06 KIDEREMA A
"",,,,07 NAMANGUYI
"",,,,08 KIKOBERO A
District,Constituency,"Subcounty/Division",Parish/Ward,Village/Cell
89BULAMBULI,130BULAMBULI COUNTY,07MASIRA,93KIKOBERO,16 MASIRA
